Region,Sales,Order ID,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Product ID,Category,Sub-Category,Product Name
West,340.70400000000006,CA-2017-101322,First Class,JG-15310,Jason Gross,Corporate,United States,Long Beach,California,FUR-CH-10003968,Furniture,Chairs,Novimex Turbo Task Chair
West,340.92,CA-2014-144666,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,San Francisco,California,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving
West,340.92,CA-2016-161746,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Los Angeles,California,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving
West,343.20000000000005,CA-2017-166695,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Lakewood,California,TEC-MA-10003176,Technology,Machines,Okidata B400 Printer
West,344.704,CA-2017-121643,First Class,AB-10105,Adrian Barton,Consumer,United States,Portland,Oregon,TEC-PH-10002200,Technology,Phones,Aastra 6757i CT Wireless VoIP phone
West,344.90999999999997,CA-2014-119144,First Class,JD-16150,Justin Deggeller,Corporate,United States,Los Angeles,California,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.
West,344.90999999999997,CA-2017-122490,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Seattle,Washington,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.
West,344.98099999999994,CA-2017-159226,Second Class,RL-19615,Rob Lucas,Consumer,United States,Los Angeles,California,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish"
West,345,CA-2014-116834,Standard Class,Dp-13240,Dean percer,Home Office,United States,Seattle,Washington,TEC-AC-10002942,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive
West,348.92800000000005,CA-2015-154620,Standard Class,LT-17110,Liz Thompson,Consumer,United States,Lancaster,California,FUR-CH-10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton"
West,349.95,CA-2016-108882,Standard Class,LA-16780,Laura Armstrong,Corporate,United States,Fresno,California,TEC-AC-10000420,Technology,Accessories,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning
West,351.216,US-2014-165862,Standard Class,GK-14620,Grace Kelly,Corporate,United States,Los Angeles,California,FUR-TA-10002855,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base
West,352.38,CA-2016-115224,Second Class,DB-13615,Doug Bickford,Consumer,United States,San Francisco,California,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files
West,353.88,CA-2015-117772,Second Class,MC-17575,Matt Collins,Consumer,United States,Seattle,Washington,OFF-ST-10003994,Office Supplies,Storage,"Belkin 19"" Center-Weighted Shelf, Gray"
West,354.90000000000003,CA-2017-145807,Standard Class,SB-20170,Sarah Bern,Consumer,United States,Los Angeles,California,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems
West,354.90000000000003,CA-2017-161956,Second Class,DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems
West,355.36,CA-2015-141012,Second Class,TG-21640,Trudy Glocke,Consumer,United States,Pocatello,Idaho,FUR-FU-10003192,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp
West,356.78999999999996,CA-2017-121706,Standard Class,BM-11140,Becky Martin,Consumer,United States,Santa Barbara,California,OFF-AP-10003287,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax
West,359.32,CA-2014-124429,Same Day,MH-17785,Maya Herman,Corporate,United States,San Diego,California,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving
West,359.32,CA-2017-111591,Standard Class,PS-18970,Paul Stevenson,Home Office,United States,Seattle,Washington,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving
West,359.49899999999997,US-2015-145422,Standard Class,PW-19240,Pierre Wener,Consumer,United States,San Francisco,California,FUR-BO-10002213,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish"
West,359.49899999999997,US-2017-133312,Standard Class,BD-11500,Bradley Drucker,Consumer,United States,San Francisco,California,FUR-BO-10002213,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish"
West,359.97600000000006,CA-2017-144589,Standard Class,TM-21010,Tamara Manning,Consumer,United States,San Francisco,California,TEC-PH-10003072,Technology,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System
West,359.98,CA-2016-121748,Second Class,VW-21775,Victoria Wilson,Corporate,United States,Los Angeles,California,TEC-AC-10002637,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black)
West,360.38,CA-2015-134075,Standard Class,HA-14905,Helen Abelman,Consumer,United States,San Jose,California,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock
West,361.37600000000003,CA-2016-148740,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,San Diego,California,TEC-PH-10002549,Technology,Phones,Polycom SoundPoint IP 450 VoIP phone
West,361.96,US-2014-138247,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Los Angeles,California,OFF-AP-10000828,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator
West,362.13599999999997,CA-2015-132388,First Class,KN-16390,Katherine Nockton,Corporate,United States,Santa Barbara,California,FUR-CH-10001714,Furniture,Chairs,"Global Leather & Oak Executive Chair, Burgundy"
West,362.352,CA-2017-128370,Same Day,FH-14275,Frank Hawley,Corporate,United States,Los Angeles,California,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair
West,362.352,US-2017-167318,Standard Class,GZ-14545,George Zrebassa,Corporate,United States,Los Angeles,California,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black"
West,362.92,CA-2014-115889,Standard Class,SH-20395,Shahid Hopkins,Consumer,United States,San Francisco,California,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart
West,363.648,CA-2015-124800,Standard Class,RW-19540,Rick Wilson,Corporate,United States,Mesa,Arizona,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving
West,363.92,CA-2016-165330,Same Day,WB-21850,William Brown,Consumer,United States,Anaheim,California,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki"
West,364.08000000000004,CA-2017-137505,Same Day,BP-11290,Beth Paige,Consumer,United States,Los Angeles,California,FUR-TA-10000617,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal"
West,364.70400000000006,CA-2015-129896,Standard Class,PF-19120,Peter Fuller,Consumer,United States,Gilbert,Arizona,FUR-FU-10004904,Furniture,Furnishings,"Eldon ""L"" Workstation Diamond Chairmat"
West,364.77600000000007,CA-2015-149097,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Los Angeles,California,FUR-TA-10001086,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine"
West,364.95,CA-2015-104346,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,FUR-TA-10000849,Furniture,Tables,Bevis Rectangular Conference Tables
West,368.91,CA-2015-105347,Standard Class,DP-13000,Darren Powers,Consumer,United States,Los Angeles,California,OFF-PA-10000675,Office Supplies,Paper,Xerox 1919
West,368.91,CA-2016-133935,Standard Class,JW-15220,Jane Waco,Corporate,United States,San Diego,California,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945
West,369.16,CA-2017-137414,Standard Class,CM-12115,Chad McGuire,Consumer,United States,San Francisco,California,TEC-MA-10002930,Technology,Machines,Ricoh - Ink Collector Unit for GX3000 Series Printers
West,369.544,US-2017-163300,Standard Class,ES-14020,Erica Smith,Consumer,United States,Los Angeles,California,TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone
West,369.91200000000003,CA-2015-142027,Standard Class,JK-15370,Jay Kimmel,Consumer,United States,Long Beach,California,FUR-TA-10002774,Furniture,Tables,Laminate Occasional Tables
West,371.2,CA-2017-107517,Standard Class,FC-14335,Fred Chung,Corporate,United States,Torrance,California,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60
West,371.96999999999997,CA-2015-117611,Second Class,MZ-17335,Maria Zettner,Home Office,United States,San Diego,California,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard
West,371.97600000000006,CA-2016-148852,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Santa Ana,California,TEC-MA-10002428,Technology,Machines,Fellowes Powershred HS-440 4-Sheet High Security Shredder
West,374.37600000000003,CA-2017-137099,First Class,FP-14320,Frank Preis,Consumer,United States,Los Angeles,California,TEC-PH-10002496,Technology,Phones,Cisco SPA301
West,377.45,CA-2016-145261,First Class,AH-10120,Adrian Hane,Home Office,United States,Salem,Oregon,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables"
West,377.92800000000005,CA-2016-108882,Standard Class,LA-16780,Laura Armstrong,Corporate,United States,Fresno,California,TEC-PH-10002726,Technology,Phones,netTALK DUO VoIP Telephone Service
West,380.86400000000003,CA-2016-136924,First Class,ES-14080,Erin Smith,Corporate,United States,Tucson,Arizona,TEC-PH-10002262,Technology,Phones,LG Electronics Tone+ HBS-730 Bluetooth Headset
West,381.35999999999996,CA-2017-140515,Standard Class,GZ-14545,George Zrebassa,Corporate,United States,Los Angeles,California,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers
West,381.44000000000005,US-2014-157385,First Class,SC-20095,Sanjit Chand,Consumer,United States,Los Angeles,California,FUR-CH-10000595,Furniture,Chairs,Safco Contoured Stacking Chairs
West,383.64,CA-2016-136686,Standard Class,RF-19840,Roy Französisch,Consumer,United States,Pasadena,California,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock"
West,383.8,CA-2016-148796,Standard Class,PB-19150,Philip Brown,Consumer,United States,Los Angeles,California,FUR-CH-10004886,Furniture,Chairs,Bevis Steel Folding Chairs
West,383.96000000000004,CA-2014-162278,Second Class,AH-10585,Angele Hood,Consumer,United States,Seattle,Washington,TEC-PH-10000526,Technology,Phones,Vtech CS6719
West,385.6,CA-2017-100384,Standard Class,NH-18610,Nicole Hansen,Corporate,United States,Pomona,California,OFF-AR-10002135,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners
West,385.80000000000007,CA-2017-134565,Second Class,TB-21400,Tom Boeckenhauer,Consumer,United States,Seattle,Washington,TEC-MA-10001570,Technology,Machines,Cisco Desktop Collaboration Experience DX650 IP Video Phone
West,386.91,CA-2017-135937,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Gilbert,Arizona,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table
West,387.136,CA-2016-139549,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,El Cajon,California,FUR-CH-10001802,Furniture,Chairs,Hon Every-Day Chair Series Swivel Task Chairs
West,388.70400000000006,CA-2017-121489,Second Class,CM-11815,Candace McMahon,Corporate,United States,Seattle,Washington,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton"
West,389.97,CA-2016-142405,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Seattle,Washington,TEC-AC-10003095,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset
West,389.97,CA-2016-157217,First Class,TC-21535,Tracy Collins,Home Office,United States,San Francisco,California,TEC-AC-10003095,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset
West,393.165,US-2015-140200,First Class,CA-12775,Cynthia Arntzen,Consumer,United States,Mesa,Arizona,FUR-TA-10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table
West,393.165,US-2016-122245,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Phoenix,Arizona,FUR-TA-10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table
West,393.568,CA-2017-118885,Standard Class,JG-15160,James Galang,Consumer,United States,Los Angeles,California,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy"
West,395,CA-2014-136399,First Class,CC-12100,Chad Cunningham,Home Office,United States,Los Angeles,California,TEC-AC-10001142,Technology,Accessories,First Data FD10 PIN Pad
West,398.352,CA-2015-164882,Same Day,SG-20080,Sandra Glassco,Consumer,United States,Redlands,California,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine
West,399.672,CA-2017-117513,Standard Class,BT-11395,Bill Tyler,Corporate,United States,Los Angeles,California,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table"
West,399.672,CA-2017-125913,Same Day,JO-15145,Jack O'Briant,Corporate,United States,Los Angeles,California,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table"
West,399.96,CA-2014-150581,Standard Class,NM-18445,Nathan Mautz,Home Office,United States,Concord,California,TEC-AC-10001908,Technology,Accessories,Logitech Wireless Headset h800
West,399.96000000000004,CA-2014-126361,Second Class,VD-21670,Valerie Dominguez,Consumer,United States,Pleasant Grove,Utah,TEC-PH-10002310,Technology,Phones,Panasonic KX T7731-B Digital phone
West,400.79999999999995,US-2017-128447,Standard Class,MC-17845,Michael Chen,Consumer,United States,Pasco,Washington,OFF-AP-10004540,Office Supplies,Appliances,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue"
West,403.168,US-2016-164189,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,Gresham,Oregon,TEC-PH-10003691,Technology,Phones,BlackBerry Q10
West,403.92,CA-2016-143609,First Class,DB-13270,Deborah Brumfield,Home Office,United States,Portland,Oregon,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray"
West,405.64,CA-2014-106439,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Los Angeles,California,OFF-ST-10001963,Office Supplies,Storage,Tennsco Regal Shelving Units
West,406.368,CA-2017-145233,Standard Class,DV-13465,Dianna Vittorini,Consumer,United States,Denver,Colorado,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset
West,406.59999999999997,CA-2017-144484,Same Day,CB-12025,Cassandra Brandow,Consumer,United States,San Francisco,California,OFF-AP-10004487,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center
West,407.97600000000006,CA-2016-161389,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Seattle,Washington,OFF-BI-10003656,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine
West,409.216,CA-2017-143378,Standard Class,JR-16210,Justin Ritter,Corporate,United States,Springfield,Oregon,FUR-FU-10004864,Furniture,Furnishings,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock"
West,411.332,CA-2014-105249,Same Day,DH-13675,Duane Huffman,Home Office,United States,San Francisco,California,FUR-BO-10000330,Furniture,Bookcases,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish"
West,411.332,CA-2015-130785,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,San Diego,California,FUR-BO-10000330,Furniture,Bookcases,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish"
West,415.87200000000007,CA-2017-169894,Second Class,MV-17485,Mark Van Huff,Consumer,United States,Mesa,Arizona,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System
West,415.9680000000001,CA-2015-126725,Standard Class,BS-11665,Brian Stugart,Consumer,United States,San Diego,California,TEC-PH-10003174,Technology,Phones,RCA ViSYS 25825 Wireless digital phone
West,418.29599999999994,CA-2017-105921,Standard Class,JM-15250,Janet Martin,Consumer,United States,Los Angeles,California,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables
West,419.4,CA-2017-139402,Standard Class,NC-18535,Nick Crebassa,Corporate,United States,Phoenix,Arizona,OFF-PA-10004359,Office Supplies,Paper,Multicolor Computer Printout Paper
West,419.90000000000003,CA-2016-160941,Standard Class,DK-12835,Damala Kotsonis,Corporate,United States,Roseville,California,OFF-EN-10003001,Office Supplies,Envelopes,Ames Color-File Green Diamond Border X-ray Mailers
West,419.94399999999996,CA-2017-102820,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Pasadena,California,TEC-PH-10003437,Technology,Phones,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with
West,421.1,CA-2017-147410,Standard Class,EJ-14155,Eva Jacobs,Consumer,United States,Santa Ana,California,OFF-ST-10003805,Office Supplies,Storage,"24 Capacity Maxi Data Binder Racks, Pearl"
West,423.28,CA-2014-154669,Second Class,TM-21010,Tamara Manning,Consumer,United States,Vacaville,California,OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers
West,424.9574999999999,US-2016-146794,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Hesperia,California,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase
West,425.833,CA-2015-164882,Same Day,SG-20080,Sandra Glassco,Consumer,United States,Redlands,California,FUR-BO-10002213,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases
West,427.42,US-2015-164448,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,Salinas,California,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White"
